ligand_id,component_id,status,source_smiles,canonical_smiles,smiles_source,source_locator,source_count
1467,W1D,resolved,CC(=O)c1ccc(cc1)OCC(=O)O,CC(=O)c1ccc(OCC(=O)O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1470,W1J,resolved,CCCn1nc(nn1)NC(=O)c2ccco2,CCCn1nnc(NC(=O)c2ccco2)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1472,W1M,resolved,Cn1ccc(n1)C(=O)Nc2cccc(c2)C(=O)O,Cn1ccc(C(=O)Nc2cccc(C(=O)O)c2)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1473,W1P,resolved,CC1=NN(C(=O)C1)c2ccccc2,CC1=NN(c2ccccc2)C(=O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1474,W1S,resolved,c1cn2c(n1)[C@H](CCC2)C(=O)N,NC(=O)[C@H]1CCCn2ccnc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1477,W1V,resolved,Cc1c(c(n(n1)C)C)CC(=O)N,Cc1nn(C)c(C)c1CC(N)=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1478,W1Y,resolved,CNCc1cnn(c1)c2ccccc2,CNCc1cnn(-c2ccccc2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1479,W21,resolved,C[C@@H](C(=O)O)NC(=O)C1CCCC1,C[C@H](NC(=O)C1CCCC1)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1481,W24,resolved,C[C@H]1[C@H](CCCN1S(=O)(=O)C)C(=O)NC,CNC(=O)[C@H]1CCCN(S(C)(=O)=O)[C@H]1C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1482,W27,resolved,CC(=O)N1[C@@H]2CC[C@H]1c3cccnc3C2,CC(=O)N1[C@@H]2CC[C@H]1c1cccnc1C2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2819,W28,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)c2cc3ccccc3[nH]2,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1480,W2A,resolved,C[C@@H]1[C@@H](CCCN1S(=O)(=O)C)C#N,C[C@@H]1[C@H](C#N)CCCN1S(C)(=O)=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1483,W2G,resolved,c1cscc1[C@H]2CCC[C@H]2C(=O)O,O=C(O)[C@@H]1CCC[C@@H]1c1ccsc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1484,W2J,resolved,C[C@@H]1C[C@H](CNC1)CO,C[C@H]1CNC[C@H](CO)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1485,W2M,resolved,c1ccc2c(c1)C[C@]3(CCCN3)C(=O)N2,O=C1Nc2ccccc2C[C@]12CCCN2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
425,W2Q,resolved,Cc1ccc(c(c1[C@@H](C(=O)O)OC2CC2)c3ccc4c(c3)CCCO4)C5CC5,Cc1ccc(C2CC2)c(-c2ccc3c(c2)CCCO3)c1[C@H](OC1CC1)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1486,W2S,resolved,Cc1ccccc1[C@@H]2COC[C@@H]2C(=O)O,Cc1ccccc1[C@@H]1COC[C@@H]1C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1487,W2V,resolved,COc1cccc(c1)[C@H]2CCOC[C@H]2C(=O)O,COc1cccc([C@H]2CCOC[C@H]2C(=O)O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1488,W2Y,resolved,C[C@H]1[C@H](CCCN1S(=O)(=O)C)C(=O)N,C[C@H]1[C@@H](C(N)=O)CCCN1S(C)(=O)=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1489,W34,resolved,COc1cccc(c1)[C@@H]2CCOC[C@@H]2N,COc1cccc([C@@H]2CCOC[C@@H]2N)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1494,W3A,resolved,c1c(cn(n1)CC(=O)O)Br,O=C(O)Cn1cc(Br)cn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1495,W3D,resolved,C1=CN(C(=O)C=C1Br)CC(=O)O,O=C(O)Cn1ccc(Br)cc1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1501,W3G,resolved,C1=CC(=O)NN=C1,O=c1cccn[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1502,W3J,resolved,C1CNC(=NC1)N,NC1=NCCCN1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,7
1505,W3M,resolved,c1c([nH]cn1)C#N,N#Cc1cnc[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1506,W3P,resolved,c1cc2cccnc2nc1,c1cnc2ncccc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1507,W3S,resolved,c1ccn2c(c1)nnc2N,Nc1nnc2ccccn12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1508,W3V,resolved,C1CN(CCC1C(=O)O)C(=O)N,NC(=O)N1CCC(C(=O)O)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1509,W3Y,resolved,C[C@H]1C(=O)NC(=O)N1c2ccc(cc2)Cl,C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1510,W41,resolved,c1cc(nn2c1nnn2)Cl,Clc1ccc2nnnn2n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1511,W44,resolved,Cn1c2ccccc2c3c1[C@H]4C[C@@H](C3)NC[C@@H]4O,Cn1c2c(c3ccccc31)C[C@@H]1C[C@H]2[C@@H](O)CN1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2598,W48,resolved,c1cc(cc(c1)Cl)COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]3C=CNC3=O)[C@H](O)S(=O)(=O)O,O=C(N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]1C=CNC1=O)[C@H](O)S(=O)(=O)O)OCc1cccc(Cl)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1300,W4S,resolved,Cn1ccc2c1ncnc2N,Cn1ccc2c(N)ncnc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1299,W4V,resolved,c1nc2nc3c(c(n2n1)N)CCC3,Nc1c2c(nc3ncnn13)CCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1297,W4Y,resolved,CC(C)OCCN1c2cc[nH]c2C(=O)NC1=S,CC(C)OCCn1c(=S)[nH]c(=O)c2[nH]ccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1310,W51,resolved,c1nc(c(c(n1)N2CC3CCC2CC3)Cl)N,Nc1ncnc(N2CC3CCC2CC3)c1Cl,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1309,W57,resolved,COc1cc(on1)Cn2cnc(c-3ncnc23)N,COc1cc(Cn2cnc(N)c3ncnc2-3)on1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1308,W5A,resolved,Cc1nc(cs1)Cn2cnc(c-3ncnc23)N,Cc1nc(Cn2cnc(N)c3ncnc2-3)cs1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1307,W5D,resolved,c1c[nH]c2c1c(ncn2)N3CCCCCOCC3,c1nc(N2CCCCCOCC2)c2cc[nH]c2n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1306,W5G,resolved,c1c[nH]c2c1c(ncn2)N3CCCC4(C3)CC4,c1nc(N2CCCC3(CC3)C2)c2cc[nH]c2n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1305,W5J,resolved,CN(CCC(=O)O)c1c2cc[nH]c2ncn1,CN(CCC(=O)O)c1ncnc2[nH]ccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1304,W5M,resolved,Cn1cnc2c1nc(nc2N)N,Cn1cnc2c(N)nc(N)nc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1303,W5P,resolved,c1c[nH]c2c1c(ncn2)N3CCC[C@H](C3)F,F[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1301,W5S,resolved,Cc1c(n(c2c1c(ncn2)N)Cc3ccco3)C,Cc1c(C)n(Cc2ccco2)c2ncnc(N)c12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1378,W6A,resolved,c1cc2c(cc([nH]2)C(=O)O)c(c1)Cl,O=C(O)c1cc2c(Cl)cccc2[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1380,W6D,resolved,c1cc(c2cc[nH]c2c1)C(=O)N,NC(=O)c1cccc2[nH]ccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1383,W6G,resolved,c1ccc(cc1)S(=O)(=O)Nc2nncs2,O=S(=O)(Nc1nncs1)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1384,W6J,resolved,c1ccnc(c1)N2CCCNCC2,c1ccc(N2CCCNCC2)nc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1385,W6M,resolved,Cc1nc(on1)CNC(=O)c2cccc(c2)C(=O)O,Cc1noc(CNC(=O)c2cccc(C(=O)O)c2)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1386,W6P,resolved,c1ccc2c(c1)CC(=O)N2,O=C1Cc2ccccc2N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1388,W6S,resolved,c1c[nH]nc1C2CCNCC2,c1cc(C2CCNCC2)n[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1389,W6V,resolved,c1ccc(cc1)C(=O)Nc2nccs2,O=C(Nc1nccs1)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1391,W7S,resolved,c1ccc(cc1)CNC(=O)c2cnccn2,O=C(NCc1ccccc1)c1cnccn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1401,W7V,resolved,CN(c1c[nH]nc1)C(=O)C23CCC[C@@H]2C3,CN(C(=O)C12CCC[C@@H]1C2)c1cn[nH]c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1402,W7Y,resolved,c1c[nH]c2c1c(ncn2)N3CCC[C@@H]3C4CCC4,c1nc(N2CCC[C@@H]2C2CCC2)c2cc[nH]c2n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1403,W8A,resolved,C[C@@H](C(=O)N1CCNC1=O)SCC(=O)O,C[C@H](SCC(=O)O)C(=O)N1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1404,W8D,resolved,c1nc-2c(ncn(c2n1)C[C@H]3CCCO3)N,Nc1ncn(C[C@H]2CCCO2)c2ncnc1-2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1405,W8J,resolved,c1nc-2c(ncn(c2n1)CCC[C@H]3CCOC3)N,Nc1ncn(CCC[C@H]2CCOC2)c2ncnc1-2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1415,WB1,resolved,Cc1ccc2c(c1)[nH]cc2C(=O)O,Cc1ccc2c(C(=O)O)c[nH]c2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
420,WBV,resolved,Cc1c(n(c2c1c(c(c(n2)C)[C@@H](C(=O)O)OC(C)(C)C)c3ccc(cc3)Cl)Cc4cnn(c4)C)C,Cc1nc2c(c(C)c(C)n2Cc2cnn(C)c2)c(-c2ccc(Cl)cc2)c1[C@H](OC(C)(C)C)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,10
2698,WEL,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Sc2[nH]c3ccccc3n2,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1nc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2699,WEQ,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Sc2[nH]c3ccccc3n2,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1nc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2700,WF5,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Oc2ccc(cc2)Cl,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2800,WGE,resolved,c1ccc(cc1)COC(=O)N2CC3(CCCC3)C[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)CO,O=C1NCC[C@H]1C[C@@H](CO)NC(=O)[C@@H]1CC2(CCCC2)CN1C(=O)OCc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2801,WGI,resolved,c1ccc(cc1)COC(=O)N2CC3(CCCCC3)C[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)CO,O=C1NCC[C@H]1C[C@@H](CO)NC(=O)[C@@H]1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2701,WGO,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Oc2ccc(cc2)F,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2702,WGU,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Oc2ccc(cc2)F,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1561,WH1,resolved,CN(CCc1ccccn1)C(=O)c2ccccc2,CN(CCc1ccccn1)C(=O)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
119,WHU,resolved,c1cc(c(c(c1CNC(=O)c2c(nc([nH]2)N)Cl)F)Oc3cc(cc(c3)Cl)C#N)Br,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CNC(=O)c3[nH]c(N)nc3Cl)c2F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
2703,WIO,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Oc2cccc(c2)F,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2704,WIX,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@@](C)(c2cccc(c2)Cl)O,CC(C)C[C@H](NC(=O)OC[C@](C)(O)c1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2705,WJ0,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CC=NC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OC[C@](C)(c2cccc(c2)Cl)O,CC(C)C[C@H](NC(=O)OC[C@@](C)(O)c1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CC=NC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2692,WJB,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)S(=O)(=O)c2ccccc2,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)(=O)c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1524,WJD,resolved,COCC(=O)Nc1ccccc1,COCC(=O)Nc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1568,WKA,resolved,CC(=O)Nc1cccc2c1non2,CC(=O)Nc1cccc2nonc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1571,WKS,resolved,Cc1cc(nc(n1)C)N2CCNCC2,Cc1cc(N2CCNCC2)nc(C)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1521,WL7,resolved,CN(CCO)S(=O)(=O)c1ccc(cc1)N,CN(CCO)S(=O)(=O)c1ccc(N)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1549,WN1,resolved,COc1cccc(c1)C(=O)Nc2ccccc2F,COc1cccc(C(=O)Nc2ccccc2F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2513,WNM,resolved,c1ccc(cc1)S(=O)(=O)N2CC[C@@H](C2)N,N[C@H]1CCN(S(=O)(=O)c2ccccc2)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1536,WNV,resolved,Cc1cccc(c1C)C(=O)N(C)C,Cc1cccc(C(=O)N(C)C)c1C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2994,WOH,resolved,CC(C)C[C@@H](C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OCc1ccccc1,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NN(CCC(N)=O)C(=O)CCl,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2820,WOK,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@@H](c4nc5cc(ccc5s4)F)O)C,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)c1nc3cc(F)ccc3s1)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
671,WOP,resolved,CN(Cc1ccc2c(c1C(=O)O)OCO2)C(=O)N[C@@H](c3ccccc3)C(=O)NCc4ccccc4,CN(Cc1ccc2c(c1C(=O)O)OCO2)C(=O)N[C@H](C(=O)NCc1ccccc1)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1416,WOY,resolved,c1c2c(ncn1)NCC2,c1ncc2c(n1)NCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1417,WPS,resolved,Cc1c(c([nH]n1)N)C#N,Cc1n[nH]c(N)c1C#N,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1418,WPV,resolved,c1c(cncc1Br)CN,NCc1cncc(Br)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1419,WPY,resolved,CC(=O)Nc1nccs1,CC(=O)Nc1nccs1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1420,WQ1,resolved,Cc1ccncc1CO,Cc1ccncc1CO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1421,WQ4,resolved,Cc1nc(c(o1)N)C#N,Cc1nc(C#N)c(N)o1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1422,WQ7,resolved,C1=CC(=O)N(C=C1)CCN,NCCn1ccccc1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1424,WQA,resolved,c1c2c[nH]nc2ncc1N,Nc1cnc2n[nH]cc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1425,WQG,resolved,c1ccc2c(c1)C(=O)NC=N2,O=c1[nH]cnc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1426,WQJ,resolved,c1c(cnc2c1COCC2)N,Nc1cnc2c(c1)COCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1427,WQM,resolved,CNC(=O)C1C=CC(=O)N=C1,CNC(=O)C1C=CC(=O)N=C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2706,WQO,resolved,c1ccc2c(c1)C[C@@H]([C@H]2OC(=O)c3ccc(cc3O)N)C(=O)O,Nc1ccc(C(=O)O[C@H]2c3ccccc3C[C@@H]2C(=O)O)c(O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1428,WQV,resolved,CC(=O)NC1=CC(=CNC1=O)Br,CC(=O)Nc1cc(Br)c[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1429,WQY,resolved,c1ccc2c(c1)cc(cn2)CN,NCc1cnc2ccccc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1430,WRD,resolved,c1cc2c(c(c1)O)CCC[C@H]2N,N[C@@H]1CCCc2c(O)cccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1431,WRJ,resolved,c1ccc2c(c1)C=C(CO2)C(=O)N,NC(=O)C1=Cc2ccccc2OC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1432,WRM,resolved,CNC(=O)Cn1cnc2c1cccc2,CNC(=O)Cn1cnc2ccccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1435,WRV,resolved,Cc1ccc(cc1F)NC(=O)N[C@@H](C)CO,Cc1ccc(NC(=O)N[C@@H](C)CO)cc1F,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1436,WRY,resolved,Cc1c(cc2ccc(cc2n1)F)C(=O)NC,CNC(=O)c1cc2ccc(F)cc2nc1C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1437,WS4,resolved,Cn1cc(cn1)C(=O)Nc2ccc(cc2)O,Cn1cc(C(=O)Nc2ccc(O)cc2)cn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2798,WSB,resolved,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1438,WSG,resolved,CCn1cc(cn1)NC(=O)c2ccc(cc2)F,CCn1cc(NC(=O)c2ccc(F)cc2)cn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1439,WSJ,resolved,CC1=C(C(=O)N(N1C)c2ccccc2)NS(=O)(=O)C,Cc1c(NS(C)(=O)=O)c(=O)n(-c2ccccc2)n1C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1434,WSM,resolved,c1ccc2c(c1)N(C(=O)CO2)CCCN,NCCCN1C(=O)COc2ccccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1469,WSY,resolved,Cc1nc(n(n1)CCC(=O)O)C,Cc1nc(C)n(CCC(=O)O)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2821,WTE,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCO1)/C=C\2/CCOC2=O)NC(=O)[C@H](Cc3ccc(cc3)F)NC(=O)OCc4ccccc4,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C1/CCOC1=O)C[C@@H]1CCCO1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2822,WTV,resolved,CC(C)C[C@@H](C(=O)N[C@H](C[C@@H]1CCOC1=O)C[C@H]2CCCO2)NC(=O)[C@H](Cc3ccc(cc3)F)NC(=O)OCc4ccccc4,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@H]1CCCO1)C[C@@H]1CCOC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1512,WUG,resolved,Cc1c([nH]c(n1)C)CN,Cc1nc(C)c(CN)[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1513,WUJ,resolved,c1cc(oc1)CNC(=O)N,NC(=O)NCc1ccco1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2707,WUK,resolved,C[C@H](c1cccc2c1cccc2)NC(=O)c3ccccc3CCC(=O)NNC(=O)CCC(=O)OC,COC(=O)CCC(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1514,WUM,resolved,CN(C)Cc1csc(n1)N,CN(C)Cc1csc(N)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1515,WUS,resolved,Cc1[nH]c2c(n1)C[C@@H](CC2)N,Cc1nc2c([nH]1)CC[C@@H](N)C2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1516,WUV,resolved,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CS)O,Cc1cn([C@H]2C[C@H](O)[C@@H](CS)O2)c(=O)[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1517,WUY,resolved,c1ccc(cc1)NC(=O)NCCN,NCCNC(=O)Nc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1579,WVG,resolved,c1c[nH]c2c1c(ncn2)N3CCC[C@@H](C3)CCC(=O)O,O=C(O)CC[C@H]1CCCN(c2ncnc3[nH]ccc23)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1583,WVM,resolved,C[C@H](CNc1cc(ncn1)N2C[C@@](C3(C2)CCC3)(C(=O)O)F)O,C[C@@H](O)CNc1cc(N2CC3(CCC3)[C@@](F)(C(=O)O)C2)ncn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
448,WVU,resolved,c1ccc(cc1)COC(=O)N2CCNC(=O)C2,O=C1CN(C(=O)OCc2ccccc2)CCN1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1584,WVY,resolved,c1cnn(c1)c2ccc(cc2)CC(=O)OC[C@@H]3CCCNC3=O,O=C(Cc1ccc(-n2cccn2)cc1)OC[C@@H]1CCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
